id,seiten
19281003,49
19281004,65
19281005,50
19281006,51
19281008,49
19281009,55
19281010,51
19281011,64
19281012,59
19281013,75
19281015,46
19281016,59
19281017,43
19281018,66
19281019,93
19281020,77
19281022,44
19281023,67
19281024,43
19281025,74
19281026,69
19281027,66
19281029,52
19281030,76
19281101,70
19281102,71
19281103,88
19281105,49
19281106,75
19281107,64
19281108,78
19281110,79
19281112,84
19281113,66
19281114,55
19281115,82
19281116,55
19281117,80
19281119,63
19281120,66
19281122,80
19281123,70
19281124,65
19281126,77
19281127,67
19281128,65
19281129,77
19281130,50
19281201,93
19281203,59
19281204,85
19281205,62
19281206,59
19281207,55
19281208,74
19281210,56
19281211,54
19281212,35
19281213,52
19281214,39
19281215,44
19281217,28
19281218,32
19281219,16
19281220,27
19281221,19
19281222,24
19281227,27
19281228,35
19281229,42
19281231,23
19290102,90
19290103,31
19290104,22
19290105,54
19290107,23
19290108,41
19290109,27
19290110,43
19290111,35
19290112,43
19290114,35
19290115,51
19290116,40
19290117,43
19290118,27
19290119,58
19290121,34
19290122,43
19290123,34
19290124,42
19290125,25
19290126,51
19290128,35
19290129,50
19290130,30
19290131,48
19290201,35
19290202,43
19290204,27
19290205,39
19290206,31
19290207,35
19290208,36
19290209,43
19290211,39
19290212,39
19290213,35
19290214,42
19290215,41
19290216,35
19290218,30
19290219,35
19290220,40
19290221,45
19290222,39
19290223,66
19290225,47
19290226,55
19290227,30
19290228,59
19290301,67
19290302,52
19290304,38
19290305,50
19290306,46
19290307,42
19290308,52
19290309,73
19290311,43
19290312,47
19290313,59
19290314,54
19290315,36
19290316,60
19290318,54
19290319,45
19290320,40
19290321,35
19290322,43
19290323,62
19290325,41
19290326,49
19290327,38
19290328,49
19290402,39
19290403,43
19290404,47
19290405,27
19290406,54
19290408,36
19290409,52
19290410,31
19290411,34
19290412,29
19290413,75
19290415,24
19290416,52
19290417,36
19290418,74
19290419,46
19290420,65
19290422,24
19290423,42
19290424,47
19290425,51
19290426,43
19290427,97
19290429,50
19290430,64
19290502,58
19290503,51
19290504,50
19290507,44
19290508,36
19290510,27
19290511,58
19290513,27
19290514,50
19290515,34
19290516,44
19290517,47
19290518,50
19290521,20
19290522,39
19290523,51
19290524,32
19290525,38
19290527,45
19290528,38
19290529,18
19290530,52
19290531,44
19290601,46
19290603,39
19290604,30
19290605,27
19290606,39
19290607,39
19290608,46
19290610,27
19290611,35
19290612,31
19290613,31
19290614,53
19290615,42
19290617,36
19290618,31
19290619,38
19290620,41
19290621,35
19290622,39
19290624,23
19290625,31
19290626,23
19290627,27
19290628,28
19290629,35
19290701,36
19290702,36
19290703,24
19290704,31
19290705,36
19290706,49
19290708,19
19290709,43
19290710,19
19290711,37
19290712,23
19290713,42
19290715,16
19290716,35
19290717,23
19290718,31
19290719,31
19290720,35
19290722,24
19290723,28
19290724,23
19290725,35
19290726,30
19290727,28
19290729,15
19290730,32
19290731,16
19290801,32
19290802,27
19290803,27
19290805,16
19290806,35
19290807,19
19290808,27
19290809,27
19290810,32
19290812,16
19290813,44
19290814,22
19290815,40
19290816,27
19290817,35
19290819,22
19290820,39
19290821,32
19290823,27
19290824,35
19290826,27
19290827,47
19290828,35
19290829,35
19290830,31
19290831,52
19290902,35
19290903,46
19290904,37
19290905,59
19290906,27
19290907,59
19290909,50
19290910,65
19290911,54
19290912,38
19290913,49
19290914,61
19290916,59
19290917,51
19290918,42
19290919,49
19290920,45
19290921,59
19290923,50
19290924,47
19290925,47
19290926,48
19290927,51
19290928,69
19290930,45
19291001,67
19291002,59
19291003,61
19291004,67
19291005,84
19291007,56
19291008,52
19291009,45
19291010,64
19291011,49
19291012,85
19291014,50
19291015,70
19291016,41
19291017,66
19291018,50
19291019,68
19291021,46
19291022,61
19291023,67
19291024,73
19291025,59
19291026,76
19291028,50
19291029,65
19291030,56
19291101,54
19291102,109
19291104,68
19291105,77
19291106,74
19291107,75
19291108,80
19291111,53
19291112,105
19291113,68
19291114,65
19291115,71
19291116,82
19291118,64
19291119,78
19291121,55
19291122,84
19291123,95
19291125,47
19291126,72
19291127,62
19291128,59
19291129,55
19291130,71
19291202,80
19291203,57
19291204,52
19291205,52
19291206,66
19291207,62
19291209,46
19291210,46
19291211,39
19291212,28
19291213,35
19291214,42
19291216,39
19291217,36
19291218,19
19291219,16
19291220,20
19291221,20
19291223,12
19291224,12
19291227,20
19291228,28
19291230,20
19291231,19
19300102,35
19300103,29
19300104,55
19300106,19
19300107,35
19300108,27
19300109,28
19300110,27
19300111,51
19300113,27
19300114,44
19300115,36
19300116,43
19300117,33
19300118,50
19300120,34
19300121,34
19300122,31
19300123,37
19300124,35
19300125,54
19300127,44
19300128,51
19300129,36
19300130,35
19300131,33
19300201,65
19300203,27
19300204,47
19300205,34
19300206,31
19300207,35
19300208,51
19300210,35
19300211,46
19300212,27
19300213,57
19300214,35
19300215,51
19300217,27
19300218,58
19300219,43
19300220,52
19300221,31
19300222,54
19300224,27
19300225,27
19300226,58
19300227,52
19300228,51
19300301,54
19300303,34
19300304,101
19300305,54
19300306,39
19300307,38
19300308,51
19300310,35
19300311,51
19300312,34
19300313,39
19300314,46
19300315,59
19300317,43
19300318,57
19300319,45
19300320,48
19300321,42
19300322,60
19300324,44
19300325,47
19300326,35
19300327,42
19300328,53
19300329,49
19300331,34
19300401,55
19300402,33
19300403,46
19300404,27
19300405,67
19300407,29
19300408,46
19300409,35
19300410,34
19300411,55
19300412,93
19300414,58
19300415,58
19300416,41
19300417,43
19300422,35
19300423,44
19300424,32
19300425,36
19300426,51
19300428,39
19300429,43
19300430,28
19300502,44
19300503,75
19300505,35
19300506,44
19300507,35
19300508,51
19300509,39
19300510,61
19300512,25
19300513,43
19300514,35
19300515,51
19300516,51
19300517,129
19300519,51
19300520,37
19300521,41
19300522,42
19300523,49
19300524,53
19300526,27
19300527,40
19300528,35
19300530,27
19300531,66
19300602,27
19300603,52
19300604,20
19300605,35
19300606,36
19300607,43
19300610,27
19300611,27
19300612,43
19300613,27
19300614,55
19300616,23
19300617,44
19300618,23
19300619,51
19300620,27
19300621,43
19300623,23
19300624,43
19300625,27
19300626,28
19300627,28
19300628,45
19300630,19
19300701,52
19300702,24
19300703,39
19300704,36
19300705,37
19300707,19
19300708,36
19300709,16
19300710,36
19300711,20
19300712,43
19300714,27
19300715,35
19300716,19
19300717,36
19300718,27
19300719,31
19300721,20
19300722,40
19300723,19
19300724,20
19300725,19
19300726,28
19300728,20
19300729,36
19300730,20
19300731,36
19300801,27
19300802,27
19300804,27
19300805,28
19300806,27
19300807,27
19300808,19
19300809,43
19300811,19
19300812,35
19300813,18
19300814,29
19300815,35
19300816,52
19300818,34
19300819,43
19300820,27
19300821,34
19300822,42
19300823,35
19300825,27
19300826,43
19300827,43
19300828,35
19300829,40
19300830,53
19300901,50
19300902,67
19300903,45
19300904,34
19300905,52
19300906,50
19300908,34
19300909,42
19300910,38
19300911,53
19300912,35
19300913,58
19300915,43
19300916,50
19300917,34
19300918,42
19300919,42
19300920,65
19300922,35
19300923,59
19300924,47
19300925,59
19300926,45
19300927,69
19300929,43
19300930,53
19301001,43
19301002,53
19301003,51
19301004,76
19301006,39
19301007,52
19301008,42
19301009,50
19301010,43
19301011,77
1930101201,155
19301013,49
19301014,74
19301015,47
19301016,58
19301017,49
19301018,68
19301020,61
19301021,62
19301022,45
19301023,54
19301024,65
19301025,62
19301027,41
19301028,53
19301029,55
19301030,70
19301101,84
19301103,72
19301104,50
19301105,52
19301106,59
19301107,58
19301108,69
19301110,52
19301111,58
19301112,47
19301113,59
19301114,52
19301115,80
19301117,44
19301118,77
19301120,60
19301121,82
19301122,75
19301124,45
19301125,52
19301126,51
19301127,55
19301128,43
19301129,76
19301201,44
19301202,65
19301203,63
19301204,51
19301205,59
19301206,74
19301208,52
19301209,55
19301210,43
19301211,50
19301212,46
19301213,43
19301215,28
19301216,28
19301217,28
19301218,27
19301219,20
19301220,28
19301222,20
19301223,20
19301224,18
19301229,19
19301230,39
19301231,20
19310102,31
19310103,18
19310105,20
19310106,29
19310107,16
19310108,34
19310109,28
19310110,36
19310112,28
19310113,31
19310114,20
19310115,30
19310116,31
19310117,43
19310119,20
19310120,38
19310121,27
19310123,39
19310124,44
19310126,34
19310127,38
19310128,20
19310129,36
19310130,27
19310131,51
19310202,31
19310203,35
19310204,28
19310205,35
19310206,31
19310207,41
19310209,19
19310210,35
19310211,19
19310212,43
19310213,27
19310214,43
19310216,34
19310217,34
19310218,27
19310219,44
19310220,39
19310221,53
19310223,27
19310224,51
19310225,33
19310226,35
19310227,51
19310228,108
19310302,49
19310303,44
19310304,30
19310305,39
19310306,25
19310307,34
19310309,35
19310310,40
19310311,22
19310312,27
19310313,58
19310314,38
19310316,26
19310317,37
19310318,34
19310319,30
19310320,43
19310321,27
19310323,27
19310324,39
19310325,27
19310326,27
19310327,20
19310328,38
19310330,27
19310331,27
19310401,30
19310402,31
19310407,35
19310408,27
19310409,39
19310410,19
19310411,62
19310413,26
19310414,38
19310415,34
19310416,34
19310417,31
19310418,44
19310420,25
19310421,32
19310422,36
19310423,27
19310424,43
19310425,32
19310427,36
19310428,28
19310429,20
19310430,56
19310502,84
19310504,52
19310505,38
19310506,22
19310507,35
19310508,34
19310509,46
19310511,23
19310512,39
19310513,22
19310515,35
19310516,49
19310518,37
19310519,35
19310520,41
19310521,35
19310522,35
19310523,36
19310526,26
19310527,19
19310528,35
19310529,28
19310530,44
19310601,27
19310602,24
19310603,20
19310604,34
19310605,26
19310606,35
19310608,18
19310609,30
19310610,27
19310611,37
19310612,32
19310613,35
19310615,24
19310616,26
19310617,20
19310618,20
19310619,19
19310620,32
19310622,24
19310623,28
19310624,22
19310625,35
19310626,22
19310627,36
19310629,18
19310630,28
19310701,21
19310702,16
19310703,20
19310704,26
19310706,20
19310707,18
19310708,19
19310709,20
19310710,20
19310711,27
19310713,20
19310714,29
19310715,15
19310716,20
19310717,19
19310718,19
19310720,15
19310721,20
19310722,12
19310723,12
19310724,20
19310725,19
19310727,14
19310729,12
19310730,12
19310731,11
19310801,26
19310803,12
19310804,19
19310805,12
19310806,19
19310807,12
19310808,24
19310810,12
19310811,12
19310812,11
19310813,20
19310814,12
19310815,20
19310817,12
19310818,19
19310819,11
19310820,19
19310821,18
19310822,28
19310824,12
19310825,32
19310826,16
19310827,20
19310828,20
19310829,35
19310831,17
19310901,37
19310902,19
19310903,28
19310904,31
19310905,28
19310907,20
19310908,35
19310909,31
19310910,34
19310911,20
19310912,34
19310914,21
19310915,41
19310916,27
19310917,39
19310918,21
19310919,51
19310921,26
19310922,44
19310923,30
19310924,41
19310925,27
19310926,45
19310928,35
19310929,28
19310930,27
19311001,43
19311002,26
19311003,42
19311005,24
19311006,51
19311007,42
19311008,48
19311009,27
19311010,35
19311012,31
19311013,43
19311014,34
19311015,37
19311016,29
19311017,57
19311019,23
19311020,57
19311021,26
19311022,49
19311023,35
19311024,41
19311026,22
19311027,41
19311028,23
19311029,44
19311030,49
19311102,36
19311103,56
19311104,37
19311105,42
19311106,36
19311107,57
19311109,35
19311110,45
19311111,25
19311112,35
19311113,32
19311114,45
19311116,35
19311117,58
19311119,27
19311120,41
19311121,49
19311123,35
19311124,57
19311125,35
19311126,35
19311127,53
19311128,43
19311130,29
19311201,42
19311202,41
19311203,46
19311204,43
19311205,52
19311207,34
19311208,43
19311209,35
19311210,29
19311211,27
19311212,58
19311214,20
19311215,40
19311216,22
19311217,20
19311218,18
19311219,32
19311221,12
19311222,18
19311223,8
19311224,18
19311228,15
19311229,29
19311230,44
19320102,39
19320104,31
19320105,43
19320106,12
19320107,16
19320108,16
19320109,32
19320111,17
19320112,31
19320113,19
19320114,20
19320115,16
19320116,28
19320118,21
19320119,28
19320120,15
19320121,28
19320122,12
19320123,28
19320125,15
19320126,27
19320127,59
19320128,93
19320129,33
19320130,35
19320201,27
19320202,27
19320203,23
19320204,28
19320205,20
19320206,27
19320208,20
19320209,36
19320210,20
19320211,19
19320212,18
19320213,39
19320215,27
19320216,35
19320217,21
19320218,22
19320219,36
19320220,43
19320222,19
19320223,34
19320224,26
19320225,35
19320226,19
19320227,42
19320229,31
19320301,37
19320302,24
19320303,35
19320304,27
19320305,36
19320307,19
19320308,35
19320309,19
19320310,27
19320311,27
19320312,42
19320314,19
19320315,36
19320316,27
19320317,27
19320318,19
19320319,54
19320321,19
19320322,35
19320323,19
19320324,42
19320329,27
19320330,20
19320331,36
19320401,19
19320402,35
19320404,19
19320405,28
19320406,30
19320407,22
19320408,28
19320409,43
19320411,19
19320412,59
19320413,26
19320414,58
19320415,39
19320416,28
19320418,20
19320419,36
19320420,20
19320421,38
19320422,18
19320423,47
19320425,18
19320426,36
19320427,19
19320428,37
19320429,27
19320430,87
19320502,27
19320503,35
19320504,44
19320506,19
19320507,36
19320509,19
19320510,19
19320511,23
19320512,28
19320513,19
19320514,37
19320517,20
19320518,20
19320519,28
19320520,19
19320521,28
19320523,12
19320524,27
19320525,20
19320526,18
19320527,20
19320528,20
19320530,19
19320531,31
19320602,27
19320603,20
19320604,28
19320606,19
19320607,36
19320608,20
19320609,20
19320610,19
19320611,28
19320613,20
19320614,35
19320615,20
19320616,19
19320617,19
19320618,27
19320620,19
19320621,20
19320622,12
19320623,26
19320624,20
19320625,20
19320627,20
19320628,20
19320629,24
19320630,20
19320701,25
19320702,20
19320704,12
19320705,20
19320706,20
19320707,17
19320708,12
19320709,20
19320711,21
19320712,16
19320713,12
19320714,12
19320715,20
19320716,25
19320718,12
19320719,20
19320720,12
19320721,11
19320722,11
19320723,19
19320725,12
19320726,20
19320727,12
19320728,28
19320729,12
19320730,23
19320801,12
19320802,16
19320803,11
19320804,16
19320805,12
19320806,20
19320808,11
19320809,19
19320810,12
19320811,20
19320812,12
19320813,24
19320815,12
19320819,11
19320820,8
19320823,4
19320827,4
19320830,4
19320901,4
19320903,4
19320905,20
19320906,27
19320907,22
19320908,29
19320909,27
19320910,34
19320912,26
19320913,36
19320914,27
19320915,40
19320916,26
19320917,44
19320919,41
19320920,35
19320921,29
19320922,33
19320923,35
19320924,55
19320926,29
19320927,43
19320928,35
19320929,27
19320930,40
19321001,51
19321003,22
19321004,42
19321005,34
19321006,31
19321007,35
19321008,46
19321010,34
19321011,42
19321012,37
19321013,48
19321014,36
19321015,43
19321017,32
19321018,42
19321019,16
19321020,29
19321021,47
19321022,58
19321024,26
19321025,41
19321026,27
19321027,35
19321028,34
19321029,55
19321101,35
19321102,42
19321103,18
19321104,24
19321105,42
19321107,33
19321108,35
19321109,35
19321110,38
19321111,35
19321112,51
19321114,43
19321115,69
19321117,31
19321118,47
19321119,53
19321121,35
19321122,41
19321123,52
19321124,40
19321125,40
19321126,51
19321128,43
19321129,49
19321130,33
19321201,36
19321202,34
19321203,53
19321205,27
19321206,36
19321207,26
19321208,35
19321209,34
19321210,41
19321212,28
19321213,32
19321214,20
19321215,27
19321216,27
19321217,27
19321219,12
19321220,12
19321221,11
19321222,12
19321223,12
19321224,12
19321227,14
19321228,14
19321229,12
19321230,12
19321231,20
1933010101,36
19330102,234
19330103,23
19330104,16
19330105,12
19330106,15
19330107,27
19330109,14
19330110,27
19330111,16
19330112,26
19330113,16
19330114,28
19330116,19
19330117,35
19330118,19
19330119,19
19330120,19
19330121,27
19330123,19
19330124,27
19330125,19
19330126,19
19330127,18
19330128,30
19330130,15
19330131,33
19330201,33
19330202,31
19330203,28
19330204,20
19330206,20
19330207,28
19330208,20
19330209,20
19330210,24
19330211,25
19330213,20
19330214,28
19330215,19
19330216,27
19330217,30
19330218,35
19330220,19
19330221,27
19330222,27
19330223,19
19330224,27
19330225,43
19330227,35
19330228,27
19330301,30
19330302,34
19330303,25
19330304,27
19330306,24
19330307,31
19330308,19
19330309,27
19330310,27
19330311,35
19330313,27
19330314,37
19330315,19
19330316,26
19330317,27
19330318,34
19330320,27
19330322,46
19330323,34
19330324,27
19330325,45
19330327,27
19330328,34
19330329,31
19330330,36
19330331,47
19330401,43
19330403,33
19330404,36
19330405,27
19330406,34
19330407,19
19330408,43
19330410,20
19330411,32
19330412,20
19330413,28
19330418,19
19330419,34
19330420,36
19330421,19
19330422,35
19330424,19
19330425,35
19330426,51
19330427,35
19330428,27
19330429,56
19330502,27
19330503,28
19330504,27
19330505,19
19330506,27
19330508,29
19330509,34
19330510,27
19330511,27
19330512,35
19330513,90
19330515,34
19330516,31
19330517,19
19330518,37
19330519,26
19330520,39
19330522,20
19330523,28
19330524,20
19330526,27
19330527,35
19330529,16
19330530,23
19330531,20
19330601,20
19330602,20
19330603,20
19330606,28
19330607,19
19330608,16
19330609,18
19330610,27
19330612,21
19330613,28
19330614,20
19330615,28
19330616,20
19330617,29
19330619,12
19330620,27
19330621,28
19330622,19
19330623,20
19330624,35
19330626,19
19330627,19
19330628,24
19330629,20
19330630,16
19330701,31
19330703,14
19330704,20
19330705,20
19330706,19
19330707,12
19330708,35
19330710,12
19330711,28
19330712,14
19330713,28
19330714,19
19330715,28
19330717,12
19330718,20
19330719,14
19330720,20
19330721,12
19330722,20
19330724,12
19330725,19
19330726,19
19330727,19
19330728,12
19330729,33
19330731,11
19330801,23
19330802,15
19330803,20
19330804,11
19330805,20
19330807,12
19330808,19
19330809,11
19330811,19
19330812,20
19330814,12
19330815,24
19330816,11
19330817,12
19330818,12
19330819,23
19330821,15
19330822,16
19330823,16
19330824,28
19330825,16
19330826,28
19330828,15
19330829,24
19330830,19
19330831,19
19330901,19
19330902,20
19330904,19
19330905,62
19330906,28
19330907,27
19330908,20
19330909,41
19330911,28
19330912,27
19330913,19
19330914,27
19330915,29
19330916,43
19330918,37
19330919,37
19330920,31
19330921,38
19330922,42
19330923,45
19330925,28
19330926,40
19330927,35
19330928,29
19330929,33
19330930,47
19331002,19
19331003,35
19331004,29
19331005,29
19331006,37
19331007,55
19331009,37
19331010,49
19331011,39
19331012,32
19331013,29
19331014,35
19331016,27
19331017,35
19331018,39
19331019,30
19331020,43
19331021,47
19331023,26
19331024,50
19331025,26
19331026,41
19331027,51
19331028,42
19331030,59
19331101,26
19331102,57
19331103,45
19331104,43
19331106,37
19331107,35
19331108,36
19331109,34
19331110,43
19331111,54
19331113,22
19331114,40
19331115,35
19331116,46
19331117,39
19331118,54
19331120,25
19331121,59
19331123,35
19331124,40
19331125,57
19331127,27
19331128,42
19331129,33
19331130,33
19331201,23
19331202,47
19331204,34
19331205,38
19331206,27
19331207,35
19331208,38
19331209,67
19331211,35
19331212,35
19331213,27
19331214,27
19331215,27
19331216,31
19331218,19
19331219,24
19331220,12
19331221,12
19331222,12
19331223,20
19331227,10
19331228,24
19331229,12
19340102,32
19340103,12
19340104,12
19340105,12
19340106,28
19340108,20
19340109,20
19340110,20
19340111,20
19340112,19
19340113,27
19340115,20
19340116,34
19340117,21
19340118,31
19340119,22
19340120,33
19340122,18
19340123,49
19340124,26
19340125,26
19340126,26
19340127,43
19340129,20
19340130,36
19340131,32
19340201,28
19340202,20
19340203,27
19340205,29
19340206,33
19340207,19
19340208,29
19340209,26
19340210,35
19340212,20
19340213,35
19340214,28
19340215,26
19340216,27
19340217,35
19340219,27
19340220,27
19340221,19
19340222,31
19340223,25
19340224,35
19340226,20
19340227,36
19340228,36
19340301,19
19340302,26
19340303,31
19340305,29
19340306,26
19340307,28
19340308,35
19340309,35
19340310,49
19340312,35
19340313,30
19340314,22
19340315,41
19340316,34
19340317,50
19340319,32
19340320,43
19340321,34
19340322,27
19340323,29
19340324,35
19340326,19
19340327,35
19340328,20
19340329,35
19340403,26
19340404,27
19340405,27
19340406,19
19340407,28
19340409,17
19340410,27
19340411,50
19340412,30
19340413,19
19340414,49
19340416,29
19340417,35
19340418,31
19340419,50
19340420,20
19340421,34
19340423,19
19340424,35
19340425,20
19340426,36
19340427,19
19340428,90
19340430,43
19340502,27
19340503,19
19340504,19
19340505,28
19340507,20
19340508,31
19340509,20
19340511,22
19340512,28
19340514,20
19340515,35
19340516,20
19340517,28
19340518,20
19340519,31
19340522,16
19340523,19
19340524,20
19340525,12
19340526,28
19340528,20
19340529,36
19340530,20
19340531,27
19340601,20
19340602,37
19340604,15
19340605,27
19340606,19
19340607,20
19340608,20
19340609,27
19340611,20
19340612,28
19340613,16
19340614,20
19340615,26
19340616,31
19340618,27
19340619,23
19340620,16
19340621,36
19340622,19
19340623,35
19340625,12
19340626,27
19340627,19
19340628,20
19340629,27
19340630,24
19340702,12
19340703,23
19340704,20
19340705,27
19340706,12
19340707,20
19340709,12
19340710,24
19340711,22
19340712,20
19340713,20
19340714,16
19340716,11
19340717,22
19340718,12
19340719,19
19340720,11
19340721,27
19340723,12
19340724,20
19340725,12
19340726,18
19340727,11
19340728,27
19340730,12
19340731,20
19340801,15
19340802,19
19340803,12
19340804,28
19340806,12
19340807,20
19340808,16
19340809,19
19340810,19
19340811,24
19340813,11
19340814,20
19340815,19
19340816,16
19340817,12
19340818,16
19340820,11
19340821,20
19340822,27
19340823,20
19340824,16
19340825,28
19340827,19
19340828,34
19340829,14
19340830,19
19340831,20
19340901,43
19340903,25
19340904,35
1934090501,19
19340906,27
19340907,19
19340908,50
19340910,27
19340911,28
19340912,28
19340913,39
19340914,36
19340915,44
19340917,34
19340918,25
19340919,28
19340920,35
19340921,30
19340922,35
1934092301,20
19340924,27
19340925,35
19340926,27
19340927,35
19340928,34
19340929,56
19341001,27
19341002,35
19341003,18
19341004,34
19341005,23
19341006,43
19341008,16
19341009,51
19341010,27
19341011,27
19341012,33
19341013,67
19341015,39
19341016,38
19341017,39
19341018,34
19341019,32
19341020,56
19341022,27
19341023,34
19341024,33
19341025,34
19341026,37
19341027,58
1934102801,257
19341029,25
19341030,53
19341101,46
19341102,43
19341103,49
19341105,26
19341106,43
19341107,36
19341108,43
19341109,29
19341110,43
19341112,38
19341113,38
19341114,26
19341115,43
19341116,37
19341117,48
19341119,35
19341120,50
19341122,43
19341123,35
19341124,36
19341126,35
19341127,44
19341128,27
19341129,35
19341130,35
19341201,74
19341203,43
19341204,43
19341205,48
19341206,35
19341207,43
19341208,70
19341210,35
19341211,40
19341212,35
19341213,35
19341214,20
19341215,32
19341217,19
19341218,21
19341219,12
19341220,12
19341221,12
19341222,12
19341227,16
19341228,11
19341229,20
19350102,23
19350103,20
19350104,12
19350105,20
19350107,12
19350108,28
19350109,19
19350110,24
19350111,20
19350112,26
19350114,15
19350115,28
19350116,22
19350117,20
19350118,12
19350119,38
19350121,11
19350122,27
19350123,25
19350124,27
19350125,20
19350126,35
19350128,20
19350129,27
19350130,18
19350131,20
19350201,28
19350202,44
19350204,20
19350205,28
19350206,28
19350207,28
19350208,20
19350209,37
19350211,18
19350212,35
19350213,19
19350214,35
19350215,28
19350216,43
19350218,16
19350219,29
19350220,35
19350221,19
19350222,19
19350223,35
19350225,20
19350226,19
19350227,36
19350228,35
19350301,35
19350302,45
19350304,20
19350305,39
19350306,26
19350307,43
19350308,28
19350309,43
19350311,27
19350312,51
19350313,19
19350314,46
19350315,27
19350316,43
19350318,28
19350319,42
19350320,40
19350321,29
19350322,27
19350323,35
19350325,19
19350326,38
19350327,27
19350328,36
19350329,34
19350330,41
19350401,20
19350402,36
19350403,27
19350404,24
19350405,25
19350406,35
19350408,27
19350409,36
19350410,67
19350411,45
19350412,27
19350413,45
19350415,18
19350416,33
19350417,20
19350418,36
19350425,20
19350426,19
19350427,27
19350429,21
19350430,28
19350502,18
19350503,19
19350504,36
19350506,20
19350507,28
19350508,24
19350509,54
19350510,32
19350511,46
19350513,23
19350514,35
19350515,19
19350516,35
19350517,19
19350518,140
19350520,20
19350521,28
19350522,27
19350523,27
19350524,27
19350525,36
19350527,30
19350528,27
19350529,28
19350531,28
19350601,37
19350603,19
19350604,35
19350605,19
19350606,35
19350607,25
19350608,26
19350611,20
19350612,15
19350613,20
19350614,12
19350615,27
19350617,20
19350618,28
19350619,20
19350620,27
19350621,20
19350622,27
19350624,19
19350625,28
19350626,12
19350627,27
19350628,19
19350629,28
19350701,12
19350702,20
19350703,16
19350704,19
19350705,12
19350706,20
19350708,12
19350709,20
19350710,12
19350711,20
19350712,19
19350713,28
19350715,12
19350716,27
19350717,16
19350718,24
19350719,12
19350720,24
19350722,12
19350723,20
19350724,18
19350725,19
19350726,16
19350727,20
19350729,12
19350730,20
19350731,11
19350801,20
19350802,12
19350803,20
19350805,12
19350806,19
19350807,11
19350808,21
19350809,8
19350810,20
19350812,12
19350813,27
19350814,11
19350815,20
19350816,20
19350817,27
19350819,12
19350820,24
19350821,35
19350822,20
19350823,18
19350824,28
19350826,19
19350827,33
19350828,19
19350829,27
19350830,19
19350831,43
19350902,19
19350903,27
19350904,24
19350905,33
19350906,26
19350907,46
19350909,19
19350910,31
19350911,35
19350912,28
19350913,20
19350914,35
19350916,39
19350917,27
19350918,27
19350919,46
19350920,38
19350921,44
19350923,27
19350924,33
19350925,46
19350926,34
19350927,43
19350928,50
19350930,36
19351001,51
19351002,34
19351003,55
19351004,40
19351005,47
19351007,34
19351008,47
19351009,27
19351010,51
19351011,34
19351012,41
19351014,32
19351015,46
19351016,31
19351017,43
19351018,37
19351019,59
1935102001,297
19351021,31
19351022,48
19351023,36
19351024,42
19351025,42
19351026,48
19351028,25
19351029,52
19351030,36
19351101,45
19351102,55
19351104,37
19351105,43
19351106,38
19351107,47
19351108,35
19351109,62
19351111,30
19351112,44
19351113,34
19351114,55
19351115,45
19351116,59
19351118,43
19351119,58
19351121,38
19351122,45
19351123,51
19351125,27
19351126,46
19351127,43
19351128,50
19351129,37
19351130,75
19351202,48
19351203,45
19351204,43
19351205,50
19351206,43
19351207,63
19351209,43
19351210,42
19351211,45
19351212,30
19351213,27
19351214,33
19351216,20
19351217,24
19351218,11
19351219,20
19351220,12
19351221,19
19351223,12
19351224,16
19351228,20
19351230,12
19351231,20
19360102,24
19360103,16
19360104,23
19360106,12
19360107,21
19360108,16
19360109,24
19360110,15
19360111,27
19360113,19
19360114,27
19360115,16
19360116,28
19360117,12
19360118,32
19360120,20
19360121,35
19360122,19
19360123,32
19360124,28
19360125,28
19360127,25
19360128,25
19360129,26
19360130,26
19360131,24
19360201,31
19360203,19
19360204,28
19360205,27
19360206,24
19360207,19
19360208,42
19360210,21
19360211,35
19360212,24
19360213,25
19360214,18
19360215,51
19360217,20
19360218,30
19360219,20
19360220,43
19360221,20
19360222,37
19360224,21
19360225,44
19360226,27
19360227,37
19360228,28
19360229,35
19360302,30
19360303,45
19360304,29
19360305,35
19360306,35
19360307,34
19360309,27
19360310,43
19360311,34
19360312,50
19360313,37
19360314,52
19360316,19
19360317,35
19360318,27
19360319,35
19360320,35
19360321,43
19360323,19
19360324,44
19360325,26
19360326,37
19360327,47
19360328,42
19360330,19
19360331,34
19360401,46
19360402,37
19360403,31
19360404,36
19360406,23
19360407,35
19360408,29
19360409,28
19360415,19
19360416,27
19360417,19
19360418,27
19360420,25
19360421,31
19360422,29
19360423,74
19360424,34
19360425,54
19360427,25
19360428,28
19360429,33
19360430,43
19360502,49
19360504,22
19360505,58
19360506,24
19360507,28
19360508,20
1936050901,126
19360511,35
19360512,34
19360513,23
19360514,30
19360515,27
19360516,35
19360518,19
19360519,43
19360520,33
19360522,27
19360523,50
19360525,11
19360526,37
19360527,28
19360528,28
19360529,23
19360530,28
19360602,28
19360603,20
19360604,20
19360605,20
19360606,30
19360608,20
19360609,28
19360610,12
19360611,28
19360612,20
19360613,28
19360615,12
19360616,28
19360617,23
19360618,27
19360619,15
19360620,27
19360622,12
19360623,27
19360624,19
19360625,55
19360626,20
19360627,35
19360629,16
19360630,20
19360701,19
19360702,23
19360703,12
19360704,28
19360706,12
19360707,20
19360708,12
19360709,19
19360710,19
19360711,27
19360713,14
19360714,28
19360715,12
19360716,19
19360717,11
19360718,31
